employee_id,full_name,age,education_level,hire_date,exit_date,department,job_role,job_level,employment_type,base_salary_annual,store_location,store_location_latitude,store_location_longitude,store_id,manager_id,manager_name,manager_status,is_active,tenure_days,tenure_months,tenure_band,age_band
EMP000125,Nicole Herring,25,High School,2020-10-11,2024-08-15,Store Operations,Sales Associate,Associate,Contractor,33808.74,Fort Worth,32.7555,-97.3308,STR019,EMP001447,Sonya Jackson,Manager,False,1404,46,3-5,25-34
EMP000126,Alex Hernandez,44,High School,2021-10-22,2023-08-01,Store Operations,Cashier,Entry,Full-time,26271.08,Los Angeles,34.0522,-118.2437,STR070,EMP001680,Zachary Santiago,Manager,False,648,21,1-3,35-44
EMP000127,Michael Elliott,32,Some College,2021-04-23,,Store Operations,Sales Associate,Associate,Full-time,37816.18,Los Angeles,34.0522,-118.2437,STR086,EMP002163,Mr. William Ward,Manager,True,1348,44,3-5,25-34
EMP000128,Michael Wang,36,Master's,2012-01-04,,Store Operations,Cashier,Entry,Full-time,30607.31,Detroit,42.3314,-83.0458,STR077,EMP002493,Eric Williams,Manager,True,4745,155,5+,35-44
EMP000129,Lawrence Adkins,33,Some College,2018-11-29,2020-01-18,Store Operations,Sales Associate,Associate,Contractor,30891.77,Phoenix,33.4484,-112.074,STR030,EMP002827,Amanda Wright,Manager,False,415,13,1-3,25-34
EMP000130,Robert Oconnell,26,Some College,2018-10-19,,Store Operations,Sales Associate,Associate,Full-time,34128.97,Philadelphia,39.9526,-75.1652,STR032,EMP001131,Michelle Walls,Executive,True,2265,74,5+,25-34
EMP000131,Alexander Collins,26,Bachelor's,2020-12-14,,Store Operations,Cashier,Entry,Full-time,26174.11,Charlotte,35.2271,-80.8431,STR055,EMP002456,Jennifer Moore,Executive,True,1478,48,3-5,25-34
EMP000132,Tina Sanders,25,Some College,2017-10-29,,Store Operations,Cashier,Entry,Full-time,24221.08,Columbus,39.9612,-82.9988,STR035,EMP000529,Melissa Bishop,Senior Manager,True,2620,86,5+,25-34
EMP000133,Angela Vaughn,25,High School,2021-10-26,,Store Operations,Sales Associate,Associate,Full-time,29438.38,Los Angeles,34.0522,-118.2437,STR020,EMP001823,Nicholas Fitzgerald,Senior Manager,True,1162,38,3-5,25-34
EMP000134,Ashley Barton,42,Bachelor's,2017-08-31,,Store Operations,Sales Associate,Associate,Full-time,32051.38,Philadelphia,39.9526,-75.1652,STR125,EMP002436,Miranda Murray,Senior Manager,True,2679,88,5+,35-44
EMP000135,Lindsay Martinez,26,Bachelor's,2021-12-12,,Store Operations,Sales Associate,Associate,Full-time,39314.92,Columbus,39.9612,-82.9988,STR128,EMP002585,Kara Rogers,Senior Manager,True,1115,36,3-5,25-34
EMP000136,Dr. Hannah Patterson,29,High School,2021-04-16,,Store Operations,Cashier,Entry,Full-time,25232.03,San Jose,37.3382,-121.8863,STR031,EMP002684,David James,Senior Manager,True,1355,44,3-5,25-34
EMP000137,Jonathan Peterson,46,High School,2019-11-20,,Store Operations,Cashier,Entry,Full-time,27187.91,New York,40.7128,-74.006,STR115,EMP002712,Scott Meza,Senior Manager,True,1868,61,5+,45-54
EMP000138,Samantha Garcia,40,High School,2012-01-04,,Store Operations,Cashier,Entry,Full-time,29030.19,Phoenix,33.4484,-112.074,STR124,EMP000053,Rebecca Valencia,Manager,True,4745,155,5+,35-44
EMP000139,Madison Poole,22,High School,2020-12-31,,Store Operations,Sales Associate,Associate,Full-time,32363.56,Portland,45.5152,-122.6784,STR133,EMP000529,Melissa Bishop,Senior Manager,True,1461,48,3-5,<25
EMP000140,Jessica Gross,29,Some College,2021-05-06,,Store Operations,Sales Associate,Associate,Full-time,39661.38,Portland,45.5152,-122.6784,STR013,EMP002493,Eric Williams,Manager,True,1335,43,3-5,25-34
EMP000141,Debra Morton,23,Some College,2019-09-24,,Store Operations,Cashier,Entry,Full-time,31624.47,San Diego,32.7157,-117.1611,STR034,EMP000121,Jamie Walton,Manager,True,1925,63,5+,<25
EMP000142,Karen Graham,26,Bachelor's,2019-12-02,,Store Operations,Sales Associate,Associate,Part-time,18612.83,Dallas,32.7767,-96.797,STR105,EMP000240,Briana Murray,Manager,True,1856,60,5+,25-34
EMP000143,Debra Christian,25,Master's,2017-12-23,,Store Operations,Cashier,Entry,Part-time,16183.49,Denver,39.7392,-104.9903,STR034,EMP000520,Michael Johnson,Manager,True,2565,84,5+,25-34
EMP000144,Angelica Keith,27,Some College,2021-11-07,2024-04-05,Store Operations,Sales Associate,Associate,Part-time,18966.32,New York,40.7128,-74.006,STR101,EMP000767,Tamara Riddle,Manager,False,880,28,1-3,25-34
EMP000145,John Bishop,21,High School,2021-01-22,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,39272.61,San Diego,32.7157,-117.1611,STR005,EMP001026,Brandon Kelly,Manager,True,1439,47,3-5,<25
EMP000146,Allen Rosales,23,High School,2021-12-16,,Store Operations,Sales Associate,Associate,Part-time,17065.59,Denver,39.7392,-104.9903,STR073,EMP001224,Raymond Quinn,Manager,True,1111,36,3-5,<25
EMP000147,Daniel Salinas,36,Bachelor's,2014-12-18,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,44143.47,Seattle,47.6062,-122.3321,STR002,EMP001447,Sonya Jackson,Manager,True,3666,120,5+,35-44
EMP000148,Spencer Haynes,32,Bachelor's,2019-08-31,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,42540.19,Boston,42.3601,-71.0589,STR059,EMP001680,Zachary Santiago,Manager,True,1949,64,5+,25-34
EMP000149,Adam Vaughan,27,Bachelor's,2021-07-10,,Store Operations,Cashier,Entry,Full-time,22514.79,Charlotte,35.2271,-80.8431,STR119,EMP000121,Jamie Walton,Manager,True,1270,41,3-5,25-34
EMP000150,Nathan Freeman,31,Bachelor's,2018-12-03,,Store Operations,Cashier,Entry,Part-time,14871.88,Fort Worth,32.7555,-97.3308,STR086,EMP002163,Mr. William Ward,Manager,True,2220,72,5+,25-34
EMP000151,Melissa Brewer,37,Bachelor's,2018-04-10,,Store Operations,Cashier,Entry,Full-time,31082.66,Nashville,36.1627,-86.7816,STR097,EMP002827,Amanda Wright,Manager,True,2457,80,5+,35-44
EMP000152,Ricky Davis II,25,High School,2021-10-15,,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,23156.06,Jacksonville,30.3322,-81.6557,STR106,EMP000520,Michael Johnson,Manager,True,1173,38,3-5,25-34
EMP000153,Elizabeth Perkins,41,Some College,2021-07-03,,Store Operations,Cashier,Entry,Part-time,14069.37,Baltimore,39.2904,-76.6122,STR066,EMP001131,Michelle Walls,Executive,True,1277,41,3-5,35-44
EMP000154,Joseph Coleman,31,Bachelor's,2017-11-16,,Store Operations,Cashier,Entry,Part-time,16136.72,Detroit,42.3314,-83.0458,STR121,EMP002436,Miranda Murray,Senior Manager,True,2602,85,5+,25-34
EMP000155,Erin Warner,23,Some College,2020-12-08,2021-11-11,Store Operations,Sales Associate,Associate,Part-time,23896.68,San Jose,37.3382,-121.8863,STR037,EMP002456,Jennifer Moore,Executive,False,338,11,6-12,<25
EMP000156,David Martinez,31,Bachelor's,2021-01-15,2022-02-14,Store Operations,Cashier,Entry,Full-time,24420.55,Baltimore,39.2904,-76.6122,STR014,EMP001305,Tina Walter,Senior Manager,False,395,12,1-3,25-34
EMP000157,Bryan Herrera,47,High School,2018-06-04,,Store Operations,Cashier,Entry,Full-time,28721.36,Philadelphia,39.9526,-75.1652,STR150,EMP001823,Nicholas Fitzgerald,Senior Manager,True,2402,78,5+,45-54
EMP000158,Cathy Robinson,41,Bachelor's,2018-03-09,2023-09-11,Store Operations,Cashier,Entry,Full-time,29616.2,Charlotte,35.2271,-80.8431,STR146,EMP002163,Mr. William Ward,Manager,False,2012,66,5+,35-44
EMP000159,Dr. William Warren,33,Some College,2020-10-21,,Store Operations,Sales Associate,Associate,Full-time,30851.65,Dallas,32.7767,-96.797,STR047,EMP002585,Kara Rogers,Senior Manager,True,1532,50,3-5,25-34
EMP000160,Brian Lee,35,High School,2021-07-04,,Store Operations,Cashier,Entry,Full-time,29282.16,Philadelphia,39.9526,-75.1652,STR113,EMP002684,David James,Senior Manager,True,1276,41,3-5,35-44
EMP000161,Christopher Smith,33,High School,2021-05-06,,Store Operations,Sales Associate,Associate,Part-time,19448.04,Houston,29.7604,-95.3698,STR049,EMP002712,Scott Meza,Senior Manager,True,1335,43,3-5,25-34
EMP000162,Denise Mccann,29,Bachelor's,2021-10-26,,Store Operations,Sales Associate,Associate,Part-time,21352.6,Louisville,38.2527,-85.7585,STR041,EMP000053,Rebecca Valencia,Manager,True,1162,38,3-5,25-34
EMP000163,Melissa Martinez,33,High School,2021-11-05,,Store Operations,Sales Associate,Associate,Full-time,35602.36,Las Vegas,36.1699,-115.1398,STR014,EMP000240,Briana Murray,Manager,True,1152,37,3-5,25-34
EMP000164,Katherine Salas,35,High School,2017-12-03,2021-10-21,Store Operations,Cashier,Entry,Part-time,16414.65,New York,40.7128,-74.006,STR082,EMP000767,Tamara Riddle,Manager,False,1418,46,3-5,35-44
EMP000165,Julie Alexander,31,Master's,2019-02-12,,Store Operations,Cashier,Entry,Full-time,22902.9,Portland,45.5152,-122.6784,STR120,EMP001026,Brandon Kelly,Manager,True,2149,70,5+,25-34
EMP000166,Anthony Everett,31,Bachelor's,2019-09-05,,Store Operations,Sales Associate,Associate,Full-time,38023.63,Dallas,32.7767,-96.797,STR085,EMP001224,Raymond Quinn,Manager,True,1944,63,5+,25-34
EMP000167,Rodney Morales,26,Bachelor's,2021-10-19,,Store Operations,Sales Associate,Associate,Full-time,31849.36,Denver,39.7392,-104.9903,STR043,EMP001447,Sonya Jackson,Manager,True,1169,38,3-5,25-34
EMP000168,Mark Brown,44,Master's,2021-06-10,2024-07-17,Store Operations,Cashier,Entry,Full-time,23865.19,Nashville,36.1627,-86.7816,STR112,EMP001680,Zachary Santiago,Manager,False,1133,37,3-5,35-44
EMP000169,Justin Torres,26,Bachelor's,2020-06-06,2021-05-22,Store Operations,Cashier,Entry,Seasonal,8963.1,Houston,29.7604,-95.3698,STR049,EMP002493,Eric Williams,Manager,False,350,11,6-12,25-34
EMP000170,Bailey Duran DDS,32,High School,2020-05-25,,Store Operations,Cashier,Entry,Full-time,27908.93,Denver,39.7392,-104.9903,STR125,EMP002827,Amanda Wright,Manager,True,1681,55,3-5,25-34
EMP000171,Courtney Mills,35,High School,2016-09-30,,Store Operations,Sales Associate,Associate,Part-time,21678.46,Nashville,36.1627,-86.7816,STR023,EMP001131,Michelle Walls,Executive,True,3014,99,5+,35-44
EMP000172,Jeremy Dalton,25,Bachelor's,2021-07-11,,Store Operations,Sales Associate,Associate,Full-time,28199.05,Charlotte,35.2271,-80.8431,STR085,EMP002456,Jennifer Moore,Executive,True,1269,41,3-5,25-34
EMP000173,Elizabeth Oliver DDS,23,High School,2019-05-25,,Store Operations,Sales Associate,Associate,Full-time,34145.12,New York,40.7128,-74.006,STR027,EMP000529,Melissa Bishop,Senior Manager,True,2047,67,5+,<25
EMP000174,Theresa Clark,31,High School,2021-12-05,,Store Operations,Cashier,Entry,Part-time,14558.97,Jacksonville,30.3322,-81.6557,STR110,EMP001305,Tina Walter,Senior Manager,True,1122,36,3-5,25-34
EMP000175,Matthew Moore,24,Bachelor's,2019-03-05,,Store Operations,Sales Associate,Associate,Part-time,21445.24,New York,40.7128,-74.006,STR128,EMP001823,Nicholas Fitzgerald,Senior Manager,True,2128,69,5+,<25
EMP000176,Benjamin Smith,33,Bachelor's,2018-03-18,,Store Operations,Cashier,Entry,Part-time,14246.2,Nashville,36.1627,-86.7816,STR009,EMP002436,Miranda Murray,Senior Manager,True,2480,81,5+,25-34
EMP000177,Kirk Carter,21,High School,2021-05-12,,Store Operations,Sales Associate,Associate,Full-time,36291.25,Austin,30.2672,-97.7431,STR034,EMP002585,Kara Rogers,Senior Manager,True,1329,43,3-5,<25
EMP000178,Michael Warner,41,Master's,2019-11-17,,Store Operations,Cashier,Entry,Full-time,25867.35,Los Angeles,34.0522,-118.2437,STR033,EMP002684,David James,Senior Manager,True,1871,61,5+,35-44
EMP000179,Michael Bradshaw,44,High School,2012-01-04,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,49050.95,Columbus,39.9612,-82.9988,STR021,EMP002712,Scott Meza,Senior Manager,True,4745,155,5+,35-44
EMP000180,Lori Guerrero,27,Some College,2016-11-17,,Store Operations,Cashier,Entry,Part-time,14025.13,Detroit,42.3314,-83.0458,STR115,EMP000053,Rebecca Valencia,Manager,True,2966,97,5+,25-34
EMP000181,Jessica Stephens,21,Master's,2021-06-10,2023-01-30,Store Operations,Sales Associate,Associate,Full-time,32092.8,Columbus,39.9612,-82.9988,STR078,EMP000121,Jamie Walton,Manager,False,599,19,1-3,<25
EMP000182,Susan Serrano,21,Bachelor's,2021-04-14,,Store Operations,Cashier,Entry,Seasonal,9253.89,Dallas,32.7767,-96.797,STR028,EMP000240,Briana Murray,Manager,True,1357,44,3-5,<25
EMP000183,Christopher Parker,30,High School,2017-06-27,,Store Operations,Sales Associate,Associate,Full-time,39096.32,Columbus,39.9612,-82.9988,STR064,EMP000520,Michael Johnson,Manager,True,2744,90,5+,25-34
EMP000184,Laura Roberts,37,High School,2021-03-25,,Store Operations,Cashier,Entry,Full-time,30773.39,Las Vegas,36.1699,-115.1398,STR008,EMP000767,Tamara Riddle,Manager,True,1377,45,3-5,35-44
EMP000185,Michael Lyons,36,Bachelor's,2021-12-04,,Store Operations,Cashier,Entry,Part-time,14747.65,Chicago,41.8781,-87.6298,STR149,EMP001026,Brandon Kelly,Manager,True,1123,36,3-5,35-44
EMP000186,Kathryn Snyder,27,Master's,2019-01-27,,Store Operations,Sales Associate,Associate,Part-time,21551.89,San Diego,32.7157,-117.1611,STR065,EMP001224,Raymond Quinn,Manager,True,2165,71,5+,25-34
EMP000187,Andrew Reynolds,44,Master's,2019-12-27,,Store Operations,Cashier,Entry,Full-time,30172.22,Houston,29.7604,-95.3698,STR038,EMP001447,Sonya Jackson,Manager,True,1831,60,5+,35-44
EMP000188,David Davis,28,Some College,2021-09-11,,Store Operations,Shift Supervisor,Supervisor,Full-time,51993.61,Detroit,42.3314,-83.0458,STR091,EMP001680,Zachary Santiago,Manager,True,1207,39,3-5,25-34
EMP000189,Sara Johnston,36,Bachelor's,2016-10-16,,Store Operations,Cashier,Entry,Seasonal,10918.6,Fort Worth,32.7555,-97.3308,STR099,EMP002163,Mr. William Ward,Manager,True,2998,98,5+,35-44
EMP000190,Yvonne Chambers,28,High School,2020-01-18,,Store Operations,Sales Associate,Associate,Full-time,30902.23,San Antonio,29.4241,-98.4936,STR043,EMP002493,Eric Williams,Manager,True,1809,59,3-5,25-34
EMP000191,Andrew Avila,34,Some College,2021-03-30,,Store Operations,Cashier,Entry,Full-time,22931.03,Detroit,42.3314,-83.0458,STR088,EMP002827,Amanda Wright,Manager,True,1372,45,3-5,25-34
EMP000192,Matthew Moon,53,Master's,2020-07-06,,Store Operations,Sales Associate,Associate,Full-time,38766.59,Jacksonville,30.3322,-81.6557,STR045,EMP001680,Zachary Santiago,Manager,True,1639,53,3-5,45-54
EMP000193,Kevin Walters,23,Bachelor's,2019-07-18,2023-07-12,Store Operations,Sales Associate,Associate,Seasonal,15522.01,Charlotte,35.2271,-80.8431,STR008,EMP001131,Michelle Walls,Executive,False,1455,47,3-5,<25
EMP000194,Brandon Bailey MD,39,Master's,2019-12-23,,Store Operations,Sales Associate,Associate,Part-time,21358.33,San Diego,32.7157,-117.1611,STR082,EMP002456,Jennifer Moore,Executive,True,1835,60,5+,35-44
EMP000195,Shannon Rivera,37,Some College,2019-08-02,,Store Operations,Cashier,Entry,Part-time,15234.18,Louisville,38.2527,-85.7585,STR142,EMP000529,Melissa Bishop,Senior Manager,True,1978,64,5+,35-44
EMP000196,Donna Landry,29,Bachelor's,2021-08-04,2023-03-04,Store Operations,Cashier,Entry,Full-time,25492.1,Chicago,41.8781,-87.6298,STR094,EMP001305,Tina Walter,Senior Manager,False,577,19,1-3,25-34
EMP000197,Krista Gibson,34,Bachelor's,2016-09-22,,Store Operations,Cashier,Entry,Full-time,29259.56,Boston,42.3601,-71.0589,STR038,EMP001823,Nicholas Fitzgerald,Senior Manager,True,3022,99,5+,25-34
EMP000198,Frank Cordova,24,High School,2021-10-29,,Store Operations,Cashier,Entry,Part-time,18582.66,Jacksonville,30.3322,-81.6557,STR098,EMP002436,Miranda Murray,Senior Manager,True,1159,38,3-5,<25
EMP000199,Jose Travis,22,Bachelor's,2020-02-03,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,48306.3,Houston,29.7604,-95.3698,STR034,EMP002585,Kara Rogers,Senior Manager,True,1793,58,3-5,<25
EMP000200,Kimberly Gutierrez,28,High School,2018-11-10,2024-02-05,Store Operations,Sales Associate,Associate,Full-time,37358.51,San Diego,32.7157,-117.1611,STR126,EMP002684,David James,Senior Manager,False,1913,62,5+,25-34
EMP000201,Isaiah Avila,46,Some College,2021-09-02,2022-01-04,Store Operations,Cashier,Entry,Seasonal,11368.13,San Jose,37.3382,-121.8863,STR045,EMP001680,Zachary Santiago,Manager,False,124,4,<6,45-54
EMP000202,Olivia Harris,27,Bachelor's,2021-03-07,,Store Operations,Cashier,Entry,Full-time,22841.4,Chicago,41.8781,-87.6298,STR125,EMP002712,Scott Meza,Senior Manager,True,1395,45,3-5,25-34
EMP000203,Tanya Kim,49,High School,2012-12-11,,Store Operations,Cashier,Entry,Full-time,23616.29,Denver,39.7392,-104.9903,STR022,EMP000053,Rebecca Valencia,Manager,True,4403,144,5+,45-54
EMP000204,Barbara Dudley,33,High School,2021-08-07,2022-12-04,Store Operations,Cashier,Entry,Full-time,30985.54,Jacksonville,30.3322,-81.6557,STR109,EMP000121,Jamie Walton,Manager,False,484,15,1-3,25-34
EMP000205,Cynthia Moore,32,Some College,2021-08-10,,Store Operations,Cashier,Entry,Full-time,28064.29,Las Vegas,36.1699,-115.1398,STR017,EMP000240,Briana Murray,Manager,True,1239,40,3-5,25-34
EMP000206,Kristen Davis,43,Bachelor's,2019-11-18,,Store Operations,Cashier,Entry,Full-time,22091.97,Portland,45.5152,-122.6784,STR101,EMP000520,Michael Johnson,Manager,True,1870,61,5+,35-44
EMP000207,Susan Murray MD,26,Some College,2021-12-02,,Store Operations,Sales Associate,Associate,Full-time,29217.66,Nashville,36.1627,-86.7816,STR046,EMP000767,Tamara Riddle,Manager,True,1125,36,3-5,25-34
EMP000208,Kathleen Moran,29,High School,2013-04-28,,Store Operations,Sales Associate,Associate,Full-time,35962.02,Detroit,42.3314,-83.0458,STR102,EMP001026,Brandon Kelly,Manager,True,4265,140,5+,25-34
EMP000209,Denise Davenport,22,High School,2020-02-13,,Store Operations,Cashier,Entry,Full-time,22050.62,Dallas,32.7767,-96.797,STR004,EMP001224,Raymond Quinn,Manager,True,1783,58,3-5,<25
EMP000210,Mrs. Kristen Reyes,56,High School,2021-12-30,2024-12-02,Store Operations,Cashier,Entry,Part-time,14164.85,Detroit,42.3314,-83.0458,STR038,EMP001447,Sonya Jackson,Manager,False,1068,35,1-3,55+
EMP000211,Katie Suarez,48,Bachelor's,2019-03-12,,Store Operations,Sales Associate,Associate,Full-time,34584.81,Charlotte,35.2271,-80.8431,STR035,EMP002163,Mr. William Ward,Manager,True,2121,69,5+,45-54
EMP000212,Desiree Tyler,29,High School,2021-07-06,,Store Operations,Cashier,Entry,Full-time,28918.95,Charlotte,35.2271,-80.8431,STR065,EMP002493,Eric Williams,Manager,True,1274,41,3-5,25-34
EMP000213,Timothy Romero,39,High School,2019-08-26,,Store Operations,Cashier,Entry,Full-time,28519.61,Houston,29.7604,-95.3698,STR009,EMP002827,Amanda Wright,Manager,True,1954,64,5+,35-44
EMP000214,Diane Evans,37,Some College,2021-11-08,2024-08-14,Store Operations,Sales Associate,Associate,Full-time,30691.23,Los Angeles,34.0522,-118.2437,STR034,EMP001131,Michelle Walls,Executive,False,1010,33,1-3,35-44
EMP000215,Yvonne Burns,44,Some College,2019-04-25,,Store Operations,Cashier,Entry,Part-time,17473.08,Columbus,39.9612,-82.9988,STR034,EMP002456,Jennifer Moore,Executive,True,2077,68,5+,35-44
EMP000216,Joshua Reed,31,Some College,2021-04-29,,Store Operations,Cashier,Entry,Part-time,14623.49,Louisville,38.2527,-85.7585,STR013,EMP002493,Eric Williams,Manager,True,1342,44,3-5,25-34
EMP000217,Kimberly Gibson,39,High School,2017-08-02,,Store Operations,Cashier,Entry,Full-time,25254,Baltimore,39.2904,-76.6122,STR114,EMP002712,Scott Meza,Senior Manager,True,2708,88,5+,35-44
EMP000218,Colin Terry,24,High School,2021-04-03,,Store Operations,Cashier,Entry,Part-time,17678.95,Memphis,35.1495,-90.049,STR119,EMP000121,Jamie Walton,Manager,True,1368,44,3-5,<25
EMP000219,Cynthia Rowe,25,High School,2021-04-18,2024-10-04,Store Operations,Cashier,Entry,Part-time,17097.8,Louisville,38.2527,-85.7585,STR069,EMP000529,Melissa Bishop,Senior Manager,False,1265,41,3-5,25-34
EMP000220,Patrick Thornton,31,Bachelor's,2021-04-24,,Store Operations,Sales Associate,Associate,Full-time,38190.68,Seattle,47.6062,-122.3321,STR051,EMP001305,Tina Walter,Senior Manager,True,1347,44,3-5,25-34
EMP000221,Jasmin Alvarado,25,Bachelor's,2021-11-28,,Store Operations,Shift Supervisor,Supervisor,Full-time,53837.03,Austin,30.2672,-97.7431,STR138,EMP001823,Nicholas Fitzgerald,Senior Manager,True,1129,37,3-5,25-34
EMP000222,Veronica Simpson,40,Master's,2014-08-05,,Store Operations,Cashier,Entry,Part-time,16609.85,Phoenix,33.4484,-112.074,STR021,EMP002436,Miranda Murray,Senior Manager,True,3801,124,5+,35-44
EMP000223,Jonathan Lawrence,35,Some College,2020-06-25,,Store Operations,Cashier,Entry,Full-time,22936.75,Boston,42.3601,-71.0589,STR105,EMP002585,Kara Rogers,Senior Manager,True,1650,54,3-5,35-44
